FOLIO_I,FOLIO_INT,id_tortillas,tortillas,pa1_t,pa4_t,maquina2,completa,ponde_f,estrato,est_sel,upm,region,x_region
22002001,22002001_04,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ353,1,4570.69001436039,1,221,2200200000035,4,5
22002001,22002001_04,161,Tortillas de harina de trigo,9, ,MQ353,1,4570.69001436039,1,221,2200200000035,4,5
22002003,22002003_02,158,Tortillas de maiz de nixtamal (hecho en casa),7,10,MQ364,1,22193.5828713769,1,221,2200200000035,4,5
22002003,22002003_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ364,1,22193.5828713769,1,221,2200200000035,4,5
22002003,22002003_02,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ364,1,22193.5828713769,1,221,2200200000035,4,5
22002003,22002003_02,161,Tortillas de harina de trigo,9, ,MQ364,1,22193.5828713769,1,221,2200200000035,4,5
22002004,22002004_01,158,Tortillas de maiz de nixtamal (hecho en casa),7,5,MQ353,1,20824.780655402,1,221,2200200000035,4,5
22002004,22002004_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ353,1,20824.780655402,1,221,2200200000035,4,5
22002004,22002004_01,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ353,1,20824.780655402,1,221,2200200000035,4,5
22002004,22002004_01,161,Tortillas de harina de trigo,9, ,MQ353,1,20824.780655402,1,221,2200200000035,4,5
22002006,22002006_01,158,Tortillas de maiz de nixtamal (hecho en casa),7,15,MQ353,1,17754.8662971015,1,221,2200200000035,4,5
22002006,22002006_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ353,1,17754.8662971015,1,221,2200200000035,4,5
22002006,22002006_01,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ353,1,17754.8662971015,1,221,2200200000035,4,5
22002006,22002006_01,161,Tortillas de harina de trigo,9, ,MQ353,1,17754.8662971015,1,221,2200200000035,4,5
22002012,22002012_02,158,Tortillas de maiz de nixtamal (hecho en casa),7,12,MQ355,1,6877.66804035594,1,221,2200200000035,4,5
22002012,22002012_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ355,1,6877.66804035594,1,221,2200200000035,4,5
22002012,22002012_02,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ355,1,6877.66804035594,1,221,2200200000035,4,5
22002012,22002012_02,161,Tortillas de harina de trigo,9, ,MQ355,1,6877.66804035594,1,221,2200200000035,4,5
22002013,22002013_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ364,1,13755.3360807119,1,221,2200200000035,4,5
22002013,22002013_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),7,10,MQ364,1,13755.3360807119,1,221,2200200000035,4,5
22002013,22002013_02,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ364,1,13755.3360807119,1,221,2200200000035,4,5
22002013,22002013_02,161,Tortillas de harina de trigo,9, ,MQ364,1,13755.3360807119,1,221,2200200000035,4,5
22002016,22002016_02,158,Tortillas de maiz de nixtamal (hecho en casa),7,16,MQ364,1,14467.9091344844,1,221,2200200000035,4,5
22002016,22002016_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ364,1,14467.9091344844,1,221,2200200000035,4,5
22002016,22002016_02,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ364,1,14467.9091344844,1,221,2200200000035,4,5
22002016,22002016_02,161,Tortillas de harina de trigo,1,7,MQ364,1,14467.9091344844,1,221,2200200000035,4,5
22002017,22002017_03,158,Tortillas de maiz de nixtamal (hecho en casa),7,15,MQ364,1,6877.66804035594,1,221,2200200000035,4,5
22002017,22002017_03,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ364,1,6877.66804035594,1,221,2200200000035,4,5
22002017,22002017_03,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ364,1,6877.66804035594,1,221,2200200000035,4,5
22002017,22002017_03,161,Tortillas de harina de trigo,9, ,MQ364,1,6877.66804035594,1,221,2200200000035,4,5
22002025,22002025_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ364,1,4880.87877384563,1,221,2200200000035,4,5
22002025,22002025_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ364,1,4880.87877384563,1,221,2200200000035,4,5
22002025,22002025_02,160,Tortillas de maiz de masa (comprada) o de tortillería,7,5,MQ364,1,4880.87877384563,1,221,2200200000035,4,5
22002025,22002025_02,161,Tortillas de harina de trigo,9, ,MQ364,1,4880.87877384563,1,221,2200200000035,4,5
22002027,22002027_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ364,1,3979.19842483706,1,221,2200200000035,4,5
22002027,22002027_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ364,1,3979.19842483706,1,221,2200200000035,4,5
22002027,22002027_01,160,Tortillas de maiz de masa (comprada) o de tortillería,7,8,MQ364,1,3979.19842483706,1,221,2200200000035,4,5
22002027,22002027_01,161,Tortillas de harina de trigo,1,3,MQ364,1,3979.19842483706,1,221,2200200000035,4,5
22006002,22006002_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ364,1,56043.756306268,3,223,2200600010320,4,5
22006002,22006002_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ364,1,56043.756306268,3,223,2200600010320,4,5
22006002,22006002_01,160,Tortillas de maiz de masa (comprada) o de tortillería,7,6,MQ364,1,56043.756306268,3,223,2200600010320,4,5
22006002,22006002_01,161,Tortillas de harina de trigo,9, ,MQ364,1,56043.756306268,3,223,2200600010320,4,5
22006004,22006004_04,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ364,1,25427.200437548,3,223,2200600010320,4,5
22006004,22006004_04,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ364,1,25427.200437548,3,223,2200600010320,4,5
22006004,22006004_04,160,Tortillas de maiz de masa (comprada) o de tortillería,7,7,MQ364,1,25427.200437548,3,223,2200600010320,4,5
22006004,22006004_04,161,Tortillas de harina de trigo,3,1,MQ364,1,25427.200437548,3,223,2200600010320,4,5
22006015,22006015_03,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ353,1,12739.28425962,3,223,2200600010320,4,5
22006015,22006015_03,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ353,1,12739.28425962,3,223,2200600010320,4,5
22006015,22006015_03,160,Tortillas de maiz de masa (comprada) o de tortillería,7,21,MQ353,1,12739.28425962,3,223,2200600010320,4,5
22006015,22006015_03,161,Tortillas de harina de trigo,9, ,MQ353,1,12739.28425962,3,223,2200600010320,4,5
22006027,22006027_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ355,1,12044.6714572043,3,223,2200600010320,4,5
22006027,22006027_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ355,1,12044.6714572043,3,223,2200600010320,4,5
22006027,22006027_02,160,Tortillas de maiz de masa (comprada) o de tortillería,7,3,MQ355,1,12044.6714572043,3,223,2200600010320,4,5
22006027,22006027_02,161,Tortillas de harina de trigo,9, ,MQ355,1,12044.6714572043,3,223,2200600010320,4,5
22006030,22006030_03,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ355,1,29155.3353273849,3,223,2200600010320,4,5
22006030,22006030_03,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ355,1,29155.3353273849,3,223,2200600010320,4,5
22006030,22006030_03,160,Tortillas de maiz de masa (comprada) o de tortillería,6,4,MQ355,1,29155.3353273849,3,223,2200600010320,4,5
22006030,22006030_03,161,Tortillas de harina de trigo,9, ,MQ355,1,29155.3353273849,3,223,2200600010320,4,5
22006033,22006033_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ355,1,5561.05043875176,3,223,2200600010320,4,5
22006033,22006033_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ355,1,5561.05043875176,3,223,2200600010320,4,5
22006033,22006033_01,160,Tortillas de maiz de masa (comprada) o de tortillería,1,1,MQ355,1,5561.05043875176,3,223,2200600010320,4,5
22006033,22006033_01,161,Tortillas de harina de trigo,1,1,MQ355,1,5561.05043875176,3,223,2200600010320,4,5
22008006,22008006_01,158,Tortillas de maiz de nixtamal (hecho en casa),5,15,MQ355,1,13451.056908766,1,221,220080000001A,4,5
22008006,22008006_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ355,1,13451.056908766,1,221,220080000001A,4,5
22008006,22008006_01,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ355,1,13451.056908766,1,221,220080000001A,4,5
22008006,22008006_01,161,Tortillas de harina de trigo,9, ,MQ355,1,13451.056908766,1,221,220080000001A,4,5
22008008,22008008_03,158,Tortillas de maiz de nixtamal (hecho en casa),7,8,MQ364,1,3690.35168442109,1,221,220080000001A,4,5
22008008,22008008_03,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ364,1,3690.35168442109,1,221,220080000001A,4,5
22008008,22008008_03,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ364,1,3690.35168442109,1,221,220080000001A,4,5
22008008,22008008_03,161,Tortillas de harina de trigo,1,3,MQ364,1,3690.35168442109,1,221,220080000001A,4,5
22008010,22008010_03,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ364,1,5552.99391511423,1,221,220080000001A,4,5
22008010,22008010_03,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ364,1,5552.99391511423,1,221,220080000001A,4,5
22008010,22008010_03,160,Tortillas de maiz de masa (comprada) o de tortillería,6,2,MQ364,1,5552.99391511423,1,221,220080000001A,4,5
22008010,22008010_03,161,Tortillas de harina de trigo,1,4,MQ364,1,5552.99391511423,1,221,220080000001A,4,5
22008013,22008013_03,158,Tortillas de maiz de nixtamal (hecho en casa),7,7,MQ353,1,18509.9797170474,1,221,220080000001A,4,5
22008013,22008013_03,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ353,1,18509.9797170474,1,221,220080000001A,4,5
22008013,22008013_03,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ353,1,18509.9797170474,1,221,220080000001A,4,5
22008013,22008013_03,161,Tortillas de harina de trigo,9, ,MQ353,1,18509.9797170474,1,221,220080000001A,4,5
22008018,22008018_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ355,1,6173.33843210891,1,221,220080000001A,4,5
22008018,22008018_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ355,1,6173.33843210891,1,221,220080000001A,4,5
22008018,22008018_02,160,Tortillas de maiz de masa (comprada) o de tortillería,7,7,MQ355,1,6173.33843210891,1,221,220080000001A,4,5
22008018,22008018_02,161,Tortillas de harina de trigo,9, ,MQ355,1,6173.33843210891,1,221,220080000001A,4,5
22008025,22008025_02,158,Tortillas de maiz de nixtamal (hecho en casa),7,8,MQ364,1,11701.5879853278,1,221,220080000001A,4,5
22008025,22008025_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ364,1,11701.5879853278,1,221,220080000001A,4,5
22008025,22008025_02,160,Tortillas de maiz de masa (comprada) o de tortillería,1,8,MQ364,1,11701.5879853278,1,221,220080000001A,4,5
22008025,22008025_02,161,Tortillas de harina de trigo,9, ,MQ364,1,11701.5879853278,1,221,220080000001A,4,5
22011001,22011001_03,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ361,1,8244.02112011187,2,222,2201100580320,4,5
22011001,22011001_03,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ361,1,8244.02112011187,2,222,2201100580320,4,5
22011001,22011001_03,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ361,1,8244.02112011187,2,222,2201100580320,4,5
22011001,22011001_03,161,Tortillas de harina de trigo,9, ,MQ361,1,8244.02112011187,2,222,2201100580320,4,5
22011014,22011014_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ344,1,24924.6587255348,2,222,2201100580320,4,5
22011014,22011014_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ344,1,24924.6587255348,2,222,2201100580320,4,5
22011014,22011014_02,160,Tortillas de maiz de masa (comprada) o de tortillería,7,5,MQ344,1,24924.6587255348,2,222,2201100580320,4,5
22011014,22011014_02,161,Tortillas de harina de trigo,9, ,MQ344,1,24924.6587255348,2,222,2201100580320,4,5
22011017,22011017_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ344,1,16438.2134801136,2,222,2201100580320,4,5
22011017,22011017_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ344,1,16438.2134801136,2,222,2201100580320,4,5
22011017,22011017_01,160,Tortillas de maiz de masa (comprada) o de tortillería,7,6,MQ344,1,16438.2134801136,2,222,2201100580320,4,5
22011017,22011017_01,161,Tortillas de harina de trigo,9, ,MQ344,1,16438.2134801136,2,222,2201100580320,4,5
22011022,22011022_02,158,Tortillas de maiz de nixtamal (hecho en casa),7,3,MQ337,1,7497.81058321503,2,222,2201100580320,4,5
22011022,22011022_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ337,1,7497.81058321503,2,222,2201100580320,4,5
22011022,22011022_02,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ337,1,7497.81058321503,2,222,2201100580320,4,5
22011022,22011022_02,161,Tortillas de harina de trigo,9, ,MQ337,1,7497.81058321503,2,222,2201100580320,4,5
22011029,22011029_01,158,Tortillas de maiz de nixtamal (hecho en casa),7,3,MQ344,1,4166.64926119043,2,222,2201100580320,4,5
22011029,22011029_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ344,1,4166.64926119043,2,222,2201100580320,4,5
22011029,22011029_01,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ344,1,4166.64926119043,2,222,2201100580320,4,5
22011029,22011029_01,161,Tortillas de harina de trigo,9, ,MQ344,1,4166.64926119043,2,222,2201100580320,4,5
22011037,22011037_02,158,Tortillas de maiz de nixtamal (hecho en casa),7,5,MQ361,1,16413.2052738457,2,222,2201100580320,4,5
22011037,22011037_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ361,1,16413.2052738457,2,222,2201100580320,4,5
22011037,22011037_02,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ361,1,16413.2052738457,2,222,2201100580320,4,5
22011037,22011037_02,161,Tortillas de harina de trigo,9, ,MQ361,1,16413.2052738457,2,222,2201100580320,4,5
22011038,22011038_01,158,Tortillas de maiz de nixtamal (hecho en casa),7,5,MQ361,1,22896.0830615868,2,222,2201100580320,4,5
22011038,22011038_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ361,1,22896.0830615868,2,222,2201100580320,4,5
22011038,22011038_01,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ361,1,22896.0830615868,2,222,2201100580320,4,5
22011038,22011038_01,161,Tortillas de harina de trigo,9, ,MQ361,1,22896.0830615868,2,222,2201100580320,4,5
22014002,22014002_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ337,1,76873.3101730359,3,223,2201400010394,4,5
22014002,22014002_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ337,1,76873.3101730359,3,223,2201400010394,4,5
22014002,22014002_01,160,Tortillas de maiz de masa (comprada) o de tortillería,7,8,MQ337,1,76873.3101730359,3,223,2201400010394,4,5
22014002,22014002_01,161,Tortillas de harina de trigo,9, ,MQ337,1,76873.3101730359,3,223,2201400010394,4,5
22014006,22014006_03,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ337,1,7342.78456602168,3,223,2201400010394,4,5
22014006,22014006_03,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ337,1,7342.78456602168,3,223,2201400010394,4,5
22014006,22014006_03,160,Tortillas de maiz de masa (comprada) o de tortillería,7,3,MQ337,1,7342.78456602168,3,223,2201400010394,4,5
22014006,22014006_03,161,Tortillas de harina de trigo,9, ,MQ337,1,7342.78456602168,3,223,2201400010394,4,5
22014010,22014010_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ361,1,16820.990851772,3,223,2201400010394,4,5
22014010,22014010_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ361,1,16820.990851772,3,223,2201400010394,4,5
22014010,22014010_02,160,Tortillas de maiz de masa (comprada) o de tortillería,7,4,MQ361,1,16820.990851772,3,223,2201400010394,4,5
22014010,22014010_02,161,Tortillas de harina de trigo,9, ,MQ361,1,16820.990851772,3,223,2201400010394,4,5
22014011,22014011_04,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ361,1,24669.1295960591,3,223,2201400010394,4,5
22014011,22014011_04,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ361,1,24669.1295960591,3,223,2201400010394,4,5
22014011,22014011_04,160,Tortillas de maiz de masa (comprada) o de tortillería,4,3,MQ361,1,24669.1295960591,3,223,2201400010394,4,5
22014011,22014011_04,161,Tortillas de harina de trigo,9, ,MQ361,1,24669.1295960591,3,223,2201400010394,4,5
22014016,22014016_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ344,1,35909.5324804995,3,223,2201400010394,4,5
22014016,22014016_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ344,1,35909.5324804995,3,223,2201400010394,4,5
22014016,22014016_02,160,Tortillas de maiz de masa (comprada) o de tortillería,1,3,MQ344,1,35909.5324804995,3,223,2201400010394,4,5
22014016,22014016_02,161,Tortillas de harina de trigo,9, ,MQ344,1,35909.5324804995,3,223,2201400010394,4,5
22014022,22014022_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ344,1,30815.3322648349,3,223,2201400010394,4,5
22014022,22014022_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ344,1,30815.3322648349,3,223,2201400010394,4,5
22014022,22014022_01,160,Tortillas de maiz de masa (comprada) o de tortillería,7,3,MQ344,1,30815.3322648349,3,223,2201400010394,4,5
22014022,22014022_01,161,Tortillas de harina de trigo,9, ,MQ344,1,30815.3322648349,3,223,2201400010394,4,5
22014024,22014024_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ361,1,32248.8625925871,3,223,2201400010394,4,5
22014024,22014024_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ361,1,32248.8625925871,3,223,2201400010394,4,5
22014024,22014024_01,160,Tortillas de maiz de masa (comprada) o de tortillería,6,4,MQ361,1,32248.8625925871,3,223,2201400010394,4,5
22014024,22014024_01,161,Tortillas de harina de trigo,3,5,MQ361,1,32248.8625925871,3,223,2201400010394,4,5
22014031,22014031_02,158,Tortillas de maiz de nixtamal (hecho en casa),4,4,MQ337,1,20655.0218020962,3,223,2201400010394,4,5
22014031,22014031_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ337,1,20655.0218020962,3,223,2201400010394,4,5
22014031,22014031_02,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ337,1,20655.0218020962,3,223,2201400010394,4,5
22014031,22014031_02,161,Tortillas de harina de trigo,9, ,MQ337,1,20655.0218020962,3,223,2201400010394,4,5
22014037,22014037_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ337,1,10098.4445153293,3,223,2201400010642,4,5
22014037,22014037_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ337,1,10098.4445153293,3,223,2201400010642,4,5
22014037,22014037_02,160,Tortillas de maiz de masa (comprada) o de tortillería,7,6,MQ337,1,10098.4445153293,3,223,2201400010642,4,5
22014037,22014037_02,161,Tortillas de harina de trigo,9, ,MQ337,1,10098.4445153293,3,223,2201400010642,4,5
22014042,22014042_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ337,1,3786.91669324848,3,223,2201400010642,4,5
22014042,22014042_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ337,1,3786.91669324848,3,223,2201400010642,4,5
22014042,22014042_01,160,Tortillas de maiz de masa (comprada) o de tortillería,7,6,MQ337,1,3786.91669324848,3,223,2201400010642,4,5
22014042,22014042_01,161,Tortillas de harina de trigo,9, ,MQ337,1,3786.91669324848,3,223,2201400010642,4,5
22014043,22014043_03,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ337,1,7179.14444759867,3,223,2201400010642,4,5
22014043,22014043_03,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ337,1,7179.14444759867,3,223,2201400010642,4,5
22014043,22014043_03,160,Tortillas de maiz de masa (comprada) o de tortillería,7,9,MQ337,1,7179.14444759867,3,223,2201400010642,4,5
22014043,22014043_03,161,Tortillas de harina de trigo,9, ,MQ337,1,7179.14444759867,3,223,2201400010642,4,5
22014046,22014046_03,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ361,1,14818.1482545685,3,223,2201400010642,4,5
22014046,22014046_03,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ361,1,14818.1482545685,3,223,2201400010642,4,5
22014046,22014046_03,160,Tortillas de maiz de masa (comprada) o de tortillería,7,6,MQ361,1,14818.1482545685,3,223,2201400010642,4,5
22014046,22014046_03,161,Tortillas de harina de trigo,9, ,MQ361,1,14818.1482545685,3,223,2201400010642,4,5
22014054,22014054_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ344,1,34895.4779096024,3,223,2201400010642,4,5
22014054,22014054_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ344,1,34895.4779096024,3,223,2201400010642,4,5
22014054,22014054_01,160,Tortillas de maiz de masa (comprada) o de tortillería,7,3,MQ344,1,34895.4779096024,3,223,2201400010642,4,5
22014054,22014054_01,161,Tortillas de harina de trigo,9, ,MQ344,1,34895.4779096024,3,223,2201400010642,4,5
22014056,22014056_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ344,1,18660.5585146395,3,223,2201400010642,4,5
22014056,22014056_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ344,1,18660.5585146395,3,223,2201400010642,4,5
22014056,22014056_02,160,Tortillas de maiz de masa (comprada) o de tortillería,7,8,MQ344,1,18660.5585146395,3,223,2201400010642,4,5
22014056,22014056_02,161,Tortillas de harina de trigo,9, ,MQ344,1,18660.5585146395,3,223,2201400010642,4,5
22014057,22014057_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ344,1,23263.6519397349,3,223,2201400010642,4,5
22014057,22014057_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ344,1,23263.6519397349,3,223,2201400010642,4,5
22014057,22014057_01,160,Tortillas de maiz de masa (comprada) o de tortillería,7,10,MQ344,1,23263.6519397349,3,223,2201400010642,4,5
22014057,22014057_01,161,Tortillas de harina de trigo,9, ,MQ344,1,23263.6519397349,3,223,2201400010642,4,5
22014059,22014059_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ337,1,24673.5702391128,3,223,2201400010642,4,5
22014059,22014059_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ337,1,24673.5702391128,3,223,2201400010642,4,5
22014059,22014059_01,160,Tortillas de maiz de masa (comprada) o de tortillería,7,12,MQ337,1,24673.5702391128,3,223,2201400010642,4,5
22014059,22014059_01,161,Tortillas de harina de trigo,9, ,MQ337,1,24673.5702391128,3,223,2201400010642,4,5
22014060,22014060_02,158,Tortillas de maiz de nixtamal (hecho en casa),7,7,MQ337,1,9412.40888249442,3,223,2201400010642,4,5
22014060,22014060_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ337,1,9412.40888249442,3,223,2201400010642,4,5
22014060,22014060_02,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ337,1,9412.40888249442,3,223,2201400010642,4,5
22014060,22014060_02,161,Tortillas de harina de trigo,9, ,MQ337,1,9412.40888249442,3,223,2201400010642,4,5
22014063,22014063_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ344,1,24673.5702391128,3,223,2201400010642,4,5
22014063,22014063_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ344,1,24673.5702391128,3,223,2201400010642,4,5
22014063,22014063_02,160,Tortillas de maiz de masa (comprada) o de tortillería,7,50,MQ344,1,24673.5702391128,3,223,2201400010642,4,5
22014063,22014063_02,161,Tortillas de harina de trigo,9, ,MQ344,1,24673.5702391128,3,223,2201400010642,4,5
22014072,22014072_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ344,1,9815.52611337383,3,223,2201400012808,4,5
22014072,22014072_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ344,1,9815.52611337383,3,223,2201400012808,4,5
22014072,22014072_02,160,Tortillas de maiz de masa (comprada) o de tortillería,7,3,MQ344,1,9815.52611337383,3,223,2201400012808,4,5
22014072,22014072_02,161,Tortillas de harina de trigo,9, ,MQ344,1,9815.52611337383,3,223,2201400012808,4,5
22014076,22014076_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ344,1,38595.4450155579,3,223,2201400012808,4,5
22014076,22014076_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ344,1,38595.4450155579,3,223,2201400012808,4,5
22014076,22014076_01,160,Tortillas de maiz de masa (comprada) o de tortillería,7,3,MQ344,1,38595.4450155579,3,223,2201400012808,4,5
22014076,22014076_01,161,Tortillas de harina de trigo,9, ,MQ344,1,38595.4450155579,3,223,2201400012808,4,5
22014079,22014079_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ361,1,13716.9482716104,3,223,2201400012808,4,5
22014079,22014079_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ361,1,13716.9482716104,3,223,2201400012808,4,5
22014079,22014079_02,160,Tortillas de maiz de masa (comprada) o de tortillería,7,7,MQ361,1,13716.9482716104,3,223,2201400012808,4,5
22014079,22014079_02,161,Tortillas de harina de trigo,9, ,MQ361,1,13716.9482716104,3,223,2201400012808,4,5
22014080,22014080_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ361,1,10973.5586172883,3,223,2201400012808,4,5
22014080,22014080_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ361,1,10973.5586172883,3,223,2201400012808,4,5
22014080,22014080_01,160,Tortillas de maiz de masa (comprada) o de tortillería,5,8,MQ361,1,10973.5586172883,3,223,2201400012808,4,5
22014080,22014080_01,161,Tortillas de harina de trigo,2,8,MQ361,1,10973.5586172883,3,223,2201400012808,4,5
22014089,22014089_04,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ344,1,20012.0242455275,3,223,2201400012808,4,5
22014089,22014089_04,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ344,1,20012.0242455275,3,223,2201400012808,4,5
22014089,22014089_04,160,Tortillas de maiz de masa (comprada) o de tortillería,7,4,MQ344,1,20012.0242455275,3,223,2201400012808,4,5
22014089,22014089_04,161,Tortillas de harina de trigo,1,2,MQ344,1,20012.0242455275,3,223,2201400012808,4,5
22014090,22014090_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ344,1,6307.55425042523,3,223,2201400012808,4,5
